coral_number,first_seen_year,years_since,display_year,opacity_pct,fade_label,length,width,height,died_this_year,volume_cm3,status
LTER5_BR_T01_Por_1.28_6_55,2013,0,2013,100,Year +0,13.9,7.1,7.9,0,234.0444735985084,Recruited
LTER5_BR_T01_Por_1.28_6_55,2013,1,2014,83,Year +1,6,4.3,5.6,0,38.97590745737397,Surviving
LTER5_BR_T01_Por_1.28_6_55,2013,2,2015,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.28_6_55,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.28_6_55,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.28_6_55,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.29_4_56,2019,0,2019,100,Year +0,7,5,7,0,66.50674077460613,Recruited
LTER5_BR_T01_Por_1.29_4_56,2019,1,2020,83,Year +1,6,8,7.5,0,96.3652033599397,Surviving
LTER5_BR_T01_Por_1.29_4_56,2019,2,2021,67,Year +2,3.7,4.2,7.6,0,36.107710934835474,Surviving
LTER5_BR_T01_Por_1.29_4_56,2019,3,2022,50,Year +3,5.1,4.4,7.7,0,49.33898412028912,Surviving
LTER5_BR_T01_Por_1.29_4_56,2019,4,2023,33,Year +4,8.3,6.8,7.5,0,111.925792965105,Surviving
LTER5_BR_T01_Por_1.29_4_56,2019,5,2024,17,Year +5,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.29_51_36,2013,0,2013,100,Year +0,2.2,2.1,2.6,0,3.185313151352252,Recruited
LTER5_BR_T01_Por_1.29_51_36,2013,1,2014,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.29_51_36,2013,2,2015,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.29_51_36,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.29_51_36,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.29_51_36,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.29_58_42,2014,0,2014,100,Year +0,4.5,3.9,6.5,0,32.07477863225217,Recruited
LTER5_BR_T01_Por_1.29_58_42,2014,1,2015,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.29_58_42,2014,2,2016,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.29_58_42,2014,3,2017,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.29_58_42,2014,4,2018,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.29_58_42,2014,5,2019,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.29_61_27,2013,0,2013,100,Year +0,6.4,4.1,4.3,0,31.4333022582289,Recruited
LTER5_BR_T01_Por_1.29_61_27,2013,1,2014,83,Year +1,7,3.5,5.2,0,37.52354141660051,Surviving
LTER5_BR_T01_Por_1.29_61_27,2013,2,2015,67,Year +2,8,3.9,4.6,0,43.556873145083486,Surviving
LTER5_BR_T01_Por_1.29_61_27,2013,3,2016,50,Year +3,8.7,4.8,5.9,0,70.79621708468534,Surviving
LTER5_BR_T01_Por_1.29_61_27,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.29_61_27,2013,5,2018,17,Year +5,6.5,4.5,7.5,0,61.39316847310332,Surviving
LTER5_BR_T01_Por_1.2_41_21,2013,0,2013,100,Year +0,2.6,0.4,1.4,0,0.8259673722326945,Recruited
LTER5_BR_T01_Por_1.2_41_21,2013,1,2014,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.2_41_21,2013,2,2015,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.2_41_21,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.2_41_21,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.2_41_21,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.2_45_24,2013,0,2013,100,Year +0,10.1,7.8,11.6,0,248.9263725314885,Recruited
LTER5_BR_T01_Por_1.2_45_24,2013,1,2014,83,Year +1,10.3,7.2,9.8,0,197.2844264631928,Surviving
LTER5_BR_T01_Por_1.2_45_24,2013,2,2015,67,Year +2,6.4,4.6,3.7,0,30.800436175182117,Surviving
LTER5_BR_T01_Por_1.2_45_24,2013,3,2016,50,Year +3,10.8,6.8,11,0,226.8312895994036,Surviving
LTER5_BR_T01_Por_1.2_45_24,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.2_45_24,2013,5,2018,17,Year +5,7.2,7.5,9.4,0,135.72379364836064,Surviving
LTER5_BR_T01_Por_1.31_43_27,2013,0,2013,100,Year +0,2.9,1.8,3.6,0,5.544203205611566,Recruited
LTER5_BR_T01_Por_1.31_43_27,2013,1,2014,83,Year +1,2.3,1.6,2.4,0,2.424524130407923,Surviving
LTER5_BR_T01_Por_1.31_43_27,2013,2,2015,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.31_43_27,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.31_43_27,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.31_43_27,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.31_7_56,2016,0,2016,100,Year +0,2,1.7,3.7,0,3.929162782278613,Recruited
LTER5_BR_T01_Por_1.31_7_56,2016,1,2017,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.31_7_56,2016,2,2018,67,Year +2,2.5,2.3,3.9,0,6.385025269033455,Surviving
LTER5_BR_T01_Por_1.31_7_56,2016,3,2019,50,Year +3,3,3.5,5,0,14.74682014514931,Surviving
LTER5_BR_T01_Por_1.31_7_56,2016,4,2020,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.31_7_56,2016,5,2021,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.32_56_20,2013,0,2013,100,Year +0,2.3,2.1,2.8,0,3.619114736935441,Recruited
LTER5_BR_T01_Por_1.32_56_20,2013,1,2014,83,Year +1,2.3,0.7,2.2,0,1.3633736414689928,Surviving
LTER5_BR_T01_Por_1.32_56_20,2013,2,2015,67,Year +2,1.2,0.5,1.4,0,0.28886168747868357,Surviving
LTER5_BR_T01_Por_1.32_56_20,2013,3,2016,50,Year +3,1.3,1.4,0.9,0,0.4523893421169301,Surviving
LTER5_BR_T01_Por_1.32_56_20,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.32_56_20,2013,5,2018,17,Year +5,6.9,6.5,7.5,0,88.52047197100075,Surviving
LTER5_BR_T01_Por_1.32_73_16,2013,0,2013,100,Year +0,9.2,7,7.8,0,134.0412865531645,Recruited
LTER5_BR_T01_Por_1.32_73_16,2013,1,2014,83,Year +1,7.3,3.3,5.9,0,43.556873145083486,Surviving
LTER5_BR_T01_Por_1.32_73_16,2013,2,2015,67,Year +2,8.4,3,6.5,0,55.61141626002167,Surviving
LTER5_BR_T01_Por_1.32_73_16,2013,3,2016,50,Year +3,8,3.4,6.3,0,53.76809646680149,Surviving
LTER5_BR_T01_Por_1.32_73_16,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.32_73_16,2013,5,2018,17,Year +5,9.2,5.2,7.9,0,107.52747598361664,Surviving
LTER5_BR_T01_Por_1.33_55_41,2013,0,2013,100,Year +0,8.3,4.3,7.9,0,83.5346092893758,Recruited
LTER5_BR_T01_Por_1.33_55_41,2013,1,2014,83,Year +1,4.7,5.1,4.7,0,29.560302171451173,Surviving
LTER5_BR_T01_Por_1.33_55_41,2013,2,2015,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.33_55_41,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.33_55_41,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.33_55_41,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.33_60_35,2013,0,2013,100,Year +0,2.8,3.1,2,0,4.78064105041129,Recruited
LTER5_BR_T01_Por_1.33_60_35,2013,1,2014,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.33_60_35,2013,2,2015,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.33_60_35,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.33_60_35,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.33_60_35,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.33_61_31,2013,0,2013,100,Year +0,4.8,2.3,3.1,0,10.289763138057769,Recruited
LTER5_BR_T01_Por_1.33_61_31,2013,1,2014,83,Year +1,2.7,1.1,2.5,0,2.424524130407923,Surviving
LTER5_BR_T01_Por_1.33_61_31,2013,2,2015,67,Year +2,2.3,1.1,1.8,0,1.3633736414689928,Surviving
LTER5_BR_T01_Por_1.33_61_31,2013,3,2016,50,Year +3,1.8,0.7,1.1,0,0.4523893421169301,Surviving
LTER5_BR_T01_Por_1.33_61_31,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.33_61_31,2013,5,2018,17,Year +5,4.3,3.5,4.6,0,18.48714799863575,Surviving
LTER5_BR_T01_Por_1.33_68_25,2020,0,2020,100,Year +0,1,1,0.5,0,0.15150427534673003,Recruited
LTER5_BR_T01_Por_1.33_68_25,2020,1,2021,83,Year +1,1.8,1.6,1.5,0,1.1407568953771163,Surviving
LTER5_BR_T01_Por_1.33_68_25,2020,2,2022,67,Year +2,2.3,2.3,4.6,0,7.550371914316445,Surviving
LTER5_BR_T01_Por_1.33_68_25,2020,3,2023,50,Year +3,2.8,2.5,6,0,13.990724120638124,Surviving
LTER5_BR_T01_Por_1.33_68_25,2020,4,2024,33,Year +4,11,6.7,9.1,0,186.64194197958057,Surviving
LTER5_BR_T01_Por_1.35_42_39,2013,0,2013,100,Year +0,8.5,6,9.8,0,139.13092845136774,Recruited
LTER5_BR_T01_Por_1.35_42_39,2013,1,2014,83,Year +1,8.3,5.7,9.1,0,119.52005991010908,Surviving
LTER5_BR_T01_Por_1.35_42_39,2013,2,2015,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.35_42_39,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.35_42_39,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.35_42_39,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.35_58_36,2013,0,2013,100,Year +0,0.9,0.4,0.4,0,0.04763779230582302,Recruited
LTER5_BR_T01_Por_1.35_58_36,2013,1,2014,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.35_58_36,2013,2,2015,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.35_58_36,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.35_58_36,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.35_58_36,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.35_5_59,2013,0,2013,100,Year +0,2.3,1.6,2,0,1.991410980251908,Recruited
LTER5_BR_T01_Por_1.35_5_59,2013,1,2014,83,Year +1,1.8,1.2,1.8,0,1.0723302924253155,Surviving
LTER5_BR_T01_Por_1.35_5_59,2013,2,2015,67,Year +2,3,2.3,2.7,0,4.964492094561646,Surviving
LTER5_BR_T01_Por_1.35_5_59,2013,3,2016,50,Year +3,4.5,3,5.3,0,20.33455961932451,Surviving
LTER5_BR_T01_Por_1.35_5_59,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.35_5_59,2013,5,2018,17,Year +5,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.35_62_25,2018,0,2018,100,Year +0,2.4,2.2,1.7,0,2.424524130407923,Recruited
LTER5_BR_T01_Por_1.35_62_25,2018,1,2019,83,Year +1,5,4.5,5,0,29.560302171451173,Surviving
LTER5_BR_T01_Por_1.35_62_25,2018,2,2020,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.35_62_25,2018,3,2021,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.35_62_25,2018,4,2022,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.35_62_25,2018,5,2023,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.35_73_22,2013,0,2013,100,Year +0,2.7,1.3,0.7,0,1.006696216276707,Recruited
LTER5_BR_T01_Por_1.35_73_22,2013,1,2014,83,Year +1,2.1,0.7,1.5,0,0.7709216268795175,Surviving
LTER5_BR_T01_Por_1.35_73_22,2013,2,2015,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.35_73_22,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.35_73_22,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.35_73_22,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.35_7_58,2013,0,2013,100,Year +0,1.3,1,1.4,0,0.4911453477848262,Recruited
LTER5_BR_T01_Por_1.35_7_58,2013,1,2014,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.35_7_58,2013,2,2015,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.35_7_58,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.35_7_58,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.35_7_58,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.36_1_55,2013,0,2013,100,Year +0,7.3,4.7,7.6,0,73.00844130413545,Recruited
LTER5_BR_T01_Por_1.36_1_55,2013,1,2014,83,Year +1,7.2,7.7,5.6,0,83.5346092893758,Surviving
LTER5_BR_T01_Por_1.36_1_55,2013,2,2015,67,Year +2,9.2,8,8.1,0,157.02414090554976,Surviving
LTER5_BR_T01_Por_1.36_1_55,2013,3,2016,50,Year +3,2.2,1.8,2.6,0,2.787639881285342,Surviving
LTER5_BR_T01_Por_1.36_1_55,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.36_1_55,2013,5,2018,17,Year +5,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.36_61_8,2013,0,2013,100,Year +0,6.3,5.4,7.6,0,69.70706375752552,Recruited
LTER5_BR_T01_Por_1.36_61_8,2013,1,2014,83,Year +1,4,5.8,5.1,0,32.07477863225217,Surviving
LTER5_BR_T01_Por_1.36_61_8,2013,2,2015,67,Year +2,6.9,6.6,5.1,0,62.39412449539569,Surviving
LTER5_BR_T01_Por_1.36_61_8,2013,3,2016,50,Year +3,7.7,4.8,6.4,0,65.46215152101391,Surviving
LTER5_BR_T01_Por_1.36_61_8,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.36_61_8,2013,5,2018,17,Year +5,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.37_73_13,2013,0,2013,100,Year +0,13.5,9.6,14.7,0,523.6972121681113,Recruited
LTER5_BR_T01_Por_1.37_73_13,2013,1,2014,83,Year +1,6.7,3.7,5.8,0,41.22397880040525,Surviving
LTER5_BR_T01_Por_1.37_73_13,2013,2,2015,67,Year +2,7,8.4,7.9,0,122.65143269130108,Surviving
LTER5_BR_T01_Por_1.37_73_13,2013,3,2016,50,Year +3,9,6.5,7.3,0,114.92364805851945,Surviving
LTER5_BR_T01_Por_1.37_73_13,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.37_73_13,2013,5,2018,17,Year +5,6.2,5.1,4.9,0,41.22397880040529,Surviving
LTER5_BR_T01_Por_1.37_79_39,2013,0,2013,100,Year +0,13.2,7,11.5,0,308.8749222864424,Recruited
LTER5_BR_T01_Por_1.37_79_39,2013,1,2014,83,Year +1,7.2,4.4,7.6,0,68.62913871522026,Surviving
LTER5_BR_T01_Por_1.37_79_39,2013,2,2015,67,Year +2,8.5,5.6,7.5,0,97.71609789725692,Surviving
LTER5_BR_T01_Por_1.37_79_39,2013,3,2016,50,Year +3,12,6.8,10.3,0,238.9372326608132,Surviving
LTER5_BR_T01_Por_1.37_79_39,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.37_79_39,2013,5,2018,17,Year +5,7.8,7,7.3,0,104.66022969589316,Surviving
LTER5_BR_T01_Por_1.37_85_43,2021,0,2021,100,Year +0,9.3,6,5.9,0,92.38733619525684,Recruited
LTER5_BR_T01_Por_1.37_85_43,2021,1,2022,83,Year +1,8.9,3.7,4.7,0,50.20456077026846,Surviving
LTER5_BR_T01_Por_1.37_85_43,2021,2,2023,67,Year +2,3,2,3.4,0,5.74702016096693,Surviving
LTER5_BR_T01_Por_1.37_85_43,2021,3,2024,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.38_59_11,2013,0,2013,100,Year +0,2.6,1.8,3,0,3.929162782278613,Recruited
LTER5_BR_T01_Por_1.38_59_11,2013,1,2014,83,Year +1,2.7,1.8,3.1,0,4.256431409574793,Surviving
LTER5_BR_T01_Por_1.38_59_11,2013,2,2015,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.38_59_11,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.38_59_11,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.38_59_11,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.3_32_53,2013,0,2013,100,Year +0,1.1,0.9,1.9,0,0.5751732549947313,Recruited
LTER5_BR_T01_Por_1.3_32_53,2013,1,2014,83,Year +1,1.5,1.2,2.3,0,1.2120342027738402,Surviving
LTER5_BR_T01_Por_1.3_32_53,2013,2,2015,67,Year +2,1.9,1.4,3.2,0,2.6628391434941254,Surviving
LTER5_BR_T01_Por_1.3_32_53,2013,3,2016,50,Year +3,2.5,2.2,3.3,0,4.964492094561646,Surviving
LTER5_BR_T01_Por_1.3_32_53,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.3_32_53,2013,5,2018,17,Year +5,3,1.9,2.1,0,3.325821852411417,Surviving
LTER5_BR_T01_Por_1.3_41_25,2013,0,2013,100,Year +0,2,1.6,1.9,0,1.6132175238919806,Recruited
LTER5_BR_T01_Por_1.3_41_25,2013,1,2014,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.3_41_25,2013,2,2015,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.3_41_25,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.3_41_25,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.3_41_25,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.3_50_44,2013,0,2013,100,Year +0,2.8,2.4,3.5,0,6.385025269033455,Recruited
LTER5_BR_T01_Por_1.3_50_44,2013,1,2014,83,Year +1,3.3,2.8,5.3,0,14.365456007314918,Surviving
LTER5_BR_T01_Por_1.3_50_44,2013,2,2015,67,Year +2,4.1,4,5.6,0,24.93254226724097,Surviving
LTER5_BR_T01_Por_1.3_50_44,2013,3,2016,50,Year +3,4.8,4.4,5.5,0,30.800436175182117,Surviving
LTER5_BR_T01_Por_1.3_50_44,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.3_50_44,2013,5,2018,17,Year +5,5.3,5.4,5,0,37.52354141660051,Surviving
LTER5_BR_T01_Por_1.3_59_0,2018,0,2018,100,Year +0,8.8,5,4.8,0,62.39412449539569,Recruited
LTER5_BR_T01_Por_1.3_59_0,2018,1,2019,83,Year +1,5,3,4,0,16.755160819145562,Surviving
LTER5_BR_T01_Por_1.3_59_0,2018,2,2020,67,Year +2,5.5,5,6,0,43.556873145083486,Surviving
LTER5_BR_T01_Por_1.3_59_0,2018,3,2021,50,Year +3,5.1,3.5,5,0,24.390549660581375,Surviving
LTER5_BR_T01_Por_1.3_59_0,2018,4,2022,33,Year +4,5.7,3.3,4.7,0,24.93254226724097,Surviving
LTER5_BR_T01_Por_1.3_59_0,2018,5,2023,17,Year +5,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.3_70_28,2016,0,2016,100,Year +0,4,2.7,3.7,0,10.906989131751942,Recruited
LTER5_BR_T01_Por_1.3_70_28,2016,1,2017,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.3_70_28,2016,2,2018,67,Year +2,5.8,4.4,7.7,0,55.61141626002167,Surviving
LTER5_BR_T01_Por_1.3_70_28,2016,3,2019,50,Year +3,5,6,7,0,56.54866776461627,Surviving
LTER5_BR_T01_Por_1.3_70_28,2016,4,2020,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.3_70_28,2016,5,2021,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.41_65_7,2013,0,2013,100,Year +0,1.7,1.5,2.9,0,2.200869883038471,Recruited
LTER5_BR_T01_Por_1.41_65_7,2013,1,2014,83,Year +1,1.3,0.8,0.7,0,0.2128525985543306,Surviving
LTER5_BR_T01_Por_1.41_65_7,2013,2,2015,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.41_65_7,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.41_65_7,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.41_65_7,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.42_65_31,2016,0,2016,100,Year +0,1.5,1.2,2.1,0,1.0723302924253166,Recruited
LTER5_BR_T01_Por_1.42_65_31,2016,1,2017,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.42_65_31,2016,2,2018,67,Year +2,4.5,3.9,4.2,0,19.396193043263384,Surviving
LTER5_BR_T01_Por_1.42_65_31,2016,3,2019,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.42_65_31,2016,4,2020,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.42_65_31,2016,5,2021,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.42_73_28,2013,0,2013,100,Year +0,2,1.2,2.2,0,1.5268140296446395,Recruited
LTER5_BR_T01_Por_1.42_73_28,2013,1,2014,83,Year +1,2,1.1,0.6,0,0.49114534778482655,Surviving
LTER5_BR_T01_Por_1.42_73_28,2013,2,2015,67,Year +2,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.42_73_28,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.42_73_28,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.42_73_28,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.43_59_51,2013,0,2013,100,Year +0,11.3,7.2,10.7,0,241.408977643761,Recruited
LTER5_BR_T01_Por_1.43_59_51,2013,1,2014,83,Year +1,8.8,4.5,6.5,0,75.26627679470428,Surviving
LTER5_BR_T01_Por_1.43_59_51,2013,2,2015,67,Year +2,1.6,0.9,1.1,0,0.4523893421169301,Surviving
LTER5_BR_T01_Por_1.43_59_51,2013,3,2016,50,Year +3,1.5,0.7,1,0,0.31772749405194545,Surviving
LTER5_BR_T01_Por_1.43_59_51,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.43_59_51,2013,5,2018,17,Year +5,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.43_77_42,2013,0,2013,100,Year +0,0.7,0.9,0.9,0,0.15150427534673003,Recruited
LTER5_BR_T01_Por_1.43_77_42,2013,1,2014,83,Year +1,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.43_77_42,2013,2,2015,67,Year +2,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.43_77_42,2013,3,2016,50,Year +3,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.43_77_42,2013,4,2017,33,Year +4,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.43_77_42,2013,5,2018,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.43_86_36,2014,0,2014,100,Year +0,5.4,3.8,7.7,0,46.80206078605275,Recruited
LTER5_BR_T01_Por_1.43_86_36,2014,1,2015,83,Year +1,2.4,2,3.2,0,4.256431409574795,Surviving
LTER5_BR_T01_Por_1.43_86_36,2014,2,2016,67,Year +2,3,2,3.5,0,5.954724038227876,Surviving
LTER5_BR_T01_Por_1.43_86_36,2014,3,2017,50,Year +3,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.43_86_36,2014,4,2018,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.43_86_36,2014,5,2019,17,Year +5,NA,NA,NA,0,NA,Surviving
LTER5_BR_T01_Por_1.44_50_50,2013,0,2013,100,Year +0,6.5,4.8,8.6,0,76.41244421076254,Recruited
LTER5_BR_T01_Por_1.44_50_50,2013,1,2014,83,Year +1,7.5,5,7.6,0,78.73956927263558,Surviving
LTER5_BR_T01_Por_1.44_50_50,2013,2,2015,67,Year +2,8.1,5,7.7,0,87.25591305401554,Surviving
LTER5_BR_T01_Por_1.44_50_50,2013,3,2016,50,Year +3,8.3,5.1,8,0,95.02681701559506,Surviving
LTER5_BR_T01_Por_1.44_50_50,2013,4,2017,33,Year +4,NA,NA,NA,1,NA,Died this year
LTER5_BR_T01_Por_1.44_50_50,2013,5,2018,17,Year +5,2.6,3,3.5,0,7.306830609747881,Surviving
LTER5_BR_T01_Por_1.44_67_30,2013,0,2013,100,Year +0,2.3,2,2.3,0,2.787639881285342,Recruited
LTER5_BR_T01_Por_1.44_67_30,2013,1,2014,83,Year +1,2.2,1.1,2.2,0,1.6132175238919806,Surviving
